"prodID";"prodName";"compID";"compName";"gender";"category";"size";"occasion";"material";"weight";"repeatable";"made";"warranty";"price"
1443;"Polished Supportive Ring";258;"Kuvalis Group Ltd";"Female";"Ring";9;"Thank You";"Silk";13;"Yes";"Machine";"No";22459
1444;"Opaque Silver-Tone Reflective Pin";259;"Sanford PLC";"Female";"Pin";21;"Baby Shower";"Ruthenium";15;"No";"Machine";"Yes";18452
1445;"Princess-Cut Classic Watch";259;"Sanford PLC";"Female";"Watch";35;"Thank You";"Silk";5;"No";"Handmade";"No";28190
1446;"Beautiful Hand-Hammered Comfortable Cuff links";259;"Sanford PLC";"Female";"Cuff links";31;"Baby Shower";"Aquamarines";12;"Yes";"Handmade";"No";18770
1447;"Gorgeous Premium-Grade Earrings";259;"Sanford PLC";"Female";"Earrings";8;"Promotion";"Turquoise";18;"Yes";"Handmade";"No";18776
1448;"Adorable Polished Armlet";259;"Sanford PLC";"Female";"Armlet";225;"Birthday";"Titanium";11;"No";"Machine";"No";21290
1449;"Stylish Radiant Cuff links";259;"Sanford PLC";"Female";"Cuff links";19;"Holiday";"Pearls";17;"Yes";"Handmade";"No";18667
1450;"Princess-Cut Bejeweled Professional Pin";259;"Sanford PLC";"Male";"Pin";50;"Surgery";"Onyx";14;"No";"Machine";"Yes";13120
1451;"Fine Silver-Tone Earrings";259;"Sanford PLC";"Male";"Earrings";7;"Wedding";"Ruthenium";6;"No";"Handmade";"Yes";18294
1452;"Vintage Gold-Toned Charm";259;"Sanford PLC";"Female";"Charm";29;"Thank You";"Titanium";3;"No";"Handmade";"Yes";19169
1453;"Beaded Reflective Faceted Bracelet";260;"Weissnat Tremblay and Donnelly";"Male";"Bracelet";170;"Holiday";"Pearls";18;"Yes";"Handmade";"No";5105
1454;"Costume Graceful Earrings";260;"Weissnat Tremblay and Donnelly";"Male";"Earrings";2;"Birthday";"Turquoise";14;"Yes";"Machine";"Yes";2966
1455;"Glitzy Preppy Belly chain";260;"Weissnat Tremblay and Donnelly";"Male";"Belly chain";532;"Anniversary";"Stainless Steel";15;"No";"Machine";"No";9408
1456;"One-Of-A-Kind Semi-Translucent Coordinating Earrings";260;"Weissnat Tremblay and Donnelly";"Male";"Earrings";4;"Holiday";"Pearls";20;"No";"Machine";"No";7177
1457;"Exotic Complex Brooch";260;"Weissnat Tremblay and Donnelly";"Male";"Brooch";39;"Baby Shower";"Sterling Silver";8;"No";"Machine";"No";10165
1458;"Individualist Sale-Priced Bracelet";260;"Weissnat Tremblay and Donnelly";"Male";"Bracelet";190;"Baby Shower";"Colored Diamonds";11;"No";"Machine";"Yes";9064
1459;"Original Coordinating Suspended Anklet";260;"Weissnat Tremblay and Donnelly";"Female";"Anklet";216;"Anniversary";"Gold";2;"Yes";"Machine";"Yes";7102
1460;"Burnished Set Flawless Anklet";260;"Weissnat Tremblay and Donnelly";"Male";"Anklet";158;"Baby Shower";"Sapphires";15;"Yes";"Machine";"No";2124
1461;"Structural Intricate Etched Cuff links";261;"Brown-Considine";"Male";"Cuff links";45;"Baby Shower";"White Gold";7;"Yes";"Machine";"Yes";806
1462;"Dapper Artisan Locket";261;"Brown-Considine";"Female";"Locket";14;"Graduation";"White Gold";3;"No";"Handmade";"Yes";21563
1463;"Two-Tone Striking Gold-Plated Brooch";261;"Brown-Considine";"Female";"Brooch";42;"Promotion";"Colored Gemstones";20;"No";"Machine";"Yes";21228
1464;"One-Of-A-Kind Shimmering Circlet";261;"Brown-Considine";"Female";"Circlet";600;"Engagement";"Aquamarines";8;"No";"Handmade";"No";13460
1465;"Bangle-Style Plated Cuff links";261;"Brown-Considine";"Female";"Cuff links";37;"Just Because";"Tanzanites";20;"No";"Handmade";"No";10774
1466;"Complex Smooth Ring";261;"Brown-Considine";"Female";"Ring";6;"Just Because";"Lacquer";6;"Yes";"Handmade";"No";17661
1467;"Casual Trendsetting Pin";261;"Brown-Considine";"Female";"Pin";32;"Just Because";"Stainless Steel";12;"No";"Handmade";"Yes";18268
1468;"Embellished Artisan Finely Detailed Armlet";261;"Brown-Considine";"Female";"Armlet";137;"Engagement";"Aquamarines";9;"No";"Handmade";"Yes";18739
1469;"Individualist Chic Studded Necklace";262;"Weber LLC";"Female";"Necklace";727;"Birthday";"Pearls";17;"No";"Handmade";"Yes";12705
1470;"Large Dramatic Water-Resistant Earrings";262;"Weber LLC";"Female";"Earrings";6;"Engagement";"Gold";10;"Yes";"Machine";"Yes";10466
1471;"Preppy One-Of-A-Kind Slip-On Circlet";262;"Weber LLC";"Female";"Circlet";508;"Baby Shower";"Diamonds";3;"Yes";"Handmade";"No";17755
1472;"Faceted Elegant Cutting-Edge Armlet";262;"Weber LLC";"Female";"Armlet";135;"Promotion";"Crystal";8;"No";"Handmade";"Yes";20733
1473;"Hammered Silver-Tone Etched Belly chain";262;"Weber LLC";"Female";"Belly chain";532;"Just Because";"Silk";4;"No";"Handmade";"No";26326
1474;"Dependable Reliable Bracelet";262;"Weber LLC";"Female";"Bracelet";212;"Graduation";"Aquamarines";17;"No";"Machine";"Yes";18649
1475;"Cute Sale-Priced Flattering Pendant";262;"Weber LLC";"Female";"Pendant";17;"Promotion";"Platinum";17;"No";"Machine";"No";21632
1476;"Simple Round-Cut Circlet";262;"Weber LLC";"Male";"Circlet";555;"Engagement";"Pearls";17;"Yes";"Machine";"No";1500
1477;"Bejeweled Engineered Pendant";262;"Weber LLC";"Female";"Pendant";31;"Engagement";"Ruthenium";3;"Yes";"Handmade";"Yes";11140
1478;"Wardrobe-Friendly Corrosion-Resistant Engineered Amulet";262;"Weber LLC";"Male";"Amulet";43;"Anniversary";"Colored Diamonds";14;"Yes";"Handmade";"No";2454
1479;"Dangly Brilliant Inlaid Necklace";263;"Rosenbaum Ltd Ltd";"Female";"Necklace";548;"Engagement";"Lacquer";12;"Yes";"Handmade";"No";4622
1480;"Original Radiant Tribal Pendant";263;"Rosenbaum Ltd Ltd";"Female";"Pendant";33;"Apology";"Stainless Steel";12;"Yes";"Handmade";"Yes";13220
1481;"Detailed Multi-Faceted Charm";264;"Doyle-Grant and Co";"Female";"Charm";49;"Apology";"Silk";20;"Yes";"Machine";"Yes";22349
1482;"Bejeweled Sexy Flirty Brooch";264;"Doyle-Grant and Co";"Male";"Brooch";18;"Thank You";"Gold";5;"No";"Handmade";"No";6975
1483;"Elegant Contemporary Sale-Priced Amulet";264;"Doyle-Grant and Co";"Female";"Amulet";46;"Birthday";"Pearls";18;"Yes";"Machine";"Yes";5339
1484;"Funky Subtle Charm";264;"Doyle-Grant and Co";"Female";"Charm";31;"Birthday";"Platinum";16;"No";"Machine";"Yes";7174
1485;"Original Cool Hairpin";264;"Doyle-Grant and Co";"Female";"Hairpin";24;"Just Because";"Colored Gemstones";6;"No";"Handmade";"Yes";8711
1486;"Innovative Fancy Brooch";264;"Doyle-Grant and Co";"Male";"Brooch";42;"Graduation";"Sapphires";4;"Yes";"Machine";"No";3947
1487;"Original Tapered Anklet";265;"Nitzsche Inc";"Male";"Anklet";218;"Engagement";"White Gold";14;"No";"Machine";"Yes";5327
1488;"Hand-Crafted Flexible Charm";265;"Nitzsche Inc";"Female";"Charm";17;"Anniversary";"Titanium";1;"No";"Handmade";"No";16255
1489;"Cutting-Edge Exceptional Rust-Resistant Armlet";265;"Nitzsche Inc";"Male";"Armlet";207;"Baby Shower";"Colored Gemstones";8;"Yes";"Handmade";"Yes";2932
1490;"Delicate Brilliant Wooden Armlet";265;"Nitzsche Inc";"Female";"Armlet";209;"Thank You";"Silk";17;"Yes";"Machine";"No";15490
1491;"Metallic Scratch-Resistant Cuff links";266;"Harris-Flatley Group";"Male";"Cuff links";49;"Holiday";"Aquamarines";16;"Yes";"Machine";"No";6352
1492;"Top-Of-The-Line Casual Cuff links";266;"Harris-Flatley Group";"Female";"Cuff links";38;"Promotion";"Sapphires";11;"Yes";"Handmade";"Yes";10453
1493;"Stylish Engraved Beautiful Locket";266;"Harris-Flatley Group";"Female";"Locket";33;"Just Because";"Titanium";19;"Yes";"Machine";"Yes";7628
1494;"Lovely Marbled Artisan Pin";266;"Harris-Flatley Group";"Male";"Pin";31;"Baby Shower";"Ruthenium";15;"Yes";"Machine";"No";3874
1495;"Sporty Beautiful Plated Ring";266;"Harris-Flatley Group";"Male";"Ring";12;"Wedding";"Silk";5;"Yes";"Machine";"Yes";11684
1496;"Prismatic Fine Earrings";266;"Harris-Flatley Group";"Female";"Earrings";7;"Baby Shower";"Rose Gold";6;"No";"Machine";"No";14749
1497;"Semi-Translucent Attention-Getting Gold-Filled Armlet";267;"Spinka Metz and Thompson Inc";"Female";"Armlet";202;"Anniversary";"Ruthenium";9;"No";"Machine";"Yes";11239
1498;"Graceful Wooden Locket";267;"Spinka Metz and Thompson Inc";"Male";"Locket";36;"Engagement";"Pearls";12;"No";"Handmade";"Yes";7497
1499;"Dangling Wear-Anywhere Ring";267;"Spinka Metz and Thompson Inc";"Female";"Ring";8;"Birthday";"Crystal";16;"Yes";"Machine";"Yes";6315
1500;"Charming Costume Hairpin";267;"Spinka Metz and Thompson Inc";"Male";"Hairpin";36;"Just Because";"Gold";10;"No";"Machine";"Yes";6500
1501;"Clustered Sophisticated Suspended Armlet";267;"Spinka Metz and Thompson Inc";"Female";"Armlet";186;"Apology";"Turquoise";10;"No";"Machine";"Yes";18266
1502;"Wrapped Bangle-Style Earrings";267;"Spinka Metz and Thompson Inc";"Female";"Earrings";9;"Engagement";"Colored Diamonds";5;"No";"Machine";"No";11583
1503;"Sparkling Glitzy Charm";268;"O'Kon LLC LLC";"Female";"Charm";17;"Graduation";"Pearls";9;"Yes";"Handmade";"No";9939
1504;"Tribal Smoky Charm";268;"O'Kon LLC LLC";"Female";"Charm";48;"Anniversary";"Sapphires";18;"No";"Handmade";"Yes";12212
1505;"Fancy Two-Tone Watch";268;"O'Kon LLC LLC";"Female";"Watch";50;"Surgery";"Ruthenium";7;"Yes";"Machine";"No";7977
1506;"Water-Resistant Ornate Set Cuff links";268;"O'Kon LLC LLC";"Male";"Cuff links";45;"Promotion";"Onyx";3;"No";"Handmade";"Yes";10231
1507;"Classic Flattering Circlet";268;"O'Kon LLC LLC";"Female";"Circlet";590;"Engagement";"Silk";10;"Yes";"Machine";"No";22125
1508;"Sophisticated Distinctive Glitzy Watch";268;"O'Kon LLC LLC";"Male";"Watch";36;"Promotion";"Silk";20;"No";"Machine";"No";24388
1509;"Water-Resistant Distinctive Minimalist Pendant";268;"O'Kon LLC LLC";"Female";"Pendant";19;"Thank You";"Sterling Silver";2;"No";"Handmade";"No";13559
1510;"Premium-Grade Sexy Comfy Bracelet";269;"Nitzsche and Ernser and Co";"Male";"Bracelet";138;"Holiday";"Ruthenium";2;"No";"Handmade";"No";5840
1511;"Elegant Contemporary Period Charm";270;"Hammes Inc and Sons";"Male";"Charm";31;"Graduation";"Titanium";15;"Yes";"Machine";"No";884
1512;"Gold-Toned Contemporary Armlet";270;"Hammes Inc and Sons";"Male";"Armlet";133;"Baby Shower";"Aquamarines";15;"No";"Handmade";"No";11572
1513;"Engineered Complex Bracelet";270;"Hammes Inc and Sons";"Male";"Bracelet";180;"Baby Shower";"Titanium";10;"Yes";"Handmade";"Yes";3510
1514;"Two-Tone Marquise-Cut Sparkly Circlet";270;"Hammes Inc and Sons";"Female";"Circlet";590;"Surgery";"Diamonds";10;"Yes";"Handmade";"No";11994
1515;"Brilliant Cute Dangly Hairpin";271;"Huels-O'Keefe and Co";"Female";"Hairpin";35;"Apology";"Stainless Steel";15;"No";"Machine";"Yes";14936
1516;"Everyday Cool Watch";272;"Harris-Baumbach";"Female";"Watch";38;"Holiday";"Platinum";5;"Yes";"Handmade";"Yes";18196
1517;"Smooth Sparkly Set Pin";273;"Gusikowski-Bradtke";"Female";"Pin";47;"Promotion";"Rose Gold";15;"Yes";"Machine";"No";7916
1518;"Simple Premium-Grade Hot Locket";274;"Haag and Doyle";"Female";"Locket";19;"Birthday";"Rose Gold";18;"Yes";"Handmade";"No";8272
1519;"Beaded Chunky Silver Bracelet";274;"Haag and Doyle";"Male";"Bracelet";214;"Engagement";"Ruthenium";2;"No";"Handmade";"No";15774
1520;"Detailed Iridescent Armlet";274;"Haag and Doyle";"Female";"Armlet";150;"Wedding";"Crystal";4;"Yes";"Handmade";"Yes";20247
1521;"Smoky Superior Sparkly Circlet";274;"Haag and Doyle";"Female";"Circlet";520;"Apology";"Pearls";16;"Yes";"Machine";"Yes";16836
1522;"Solid Corrosion-Resistant Iridescent Watch";274;"Haag and Doyle";"Female";"Watch";48;"Birthday";"Sapphires";3;"Yes";"Machine";"No";9169
1523;"Whimsical Sophisticated Ring";275;"Sipes-Lesch Ltd";"Female";"Ring";8;"Engagement";"Pearls";11;"Yes";"Handmade";"Yes";6209
1524;"Embellished Hand-Carved Water-Resistant Anklet";275;"Sipes-Lesch Ltd";"Male";"Anklet";170;"Surgery";"Colored Diamonds";13;"Yes";"Handmade";"No";4028
1525;"Durable Coordinating Hairpin";275;"Sipes-Lesch Ltd";"Female";"Hairpin";38;"Wedding";"Ruthenium";5;"Yes";"Machine";"Yes";7175
1526;"Crackled Ornate Charming Amulet";275;"Sipes-Lesch Ltd";"Female";"Amulet";45;"Graduation";"Colored Gemstones";17;"No";"Handmade";"Yes";7314
1527;"Detailed Individualist Opaque Belly chain";275;"Sipes-Lesch Ltd";"Female";"Belly chain";604;"Wedding";"Gold";3;"No";"Machine";"Yes";9756
1528;"Designer Contemporary Charm";276;"Kertzmann Ltd Inc";"Male";"Charm";44;"Surgery";"Silk";6;"Yes";"Machine";"Yes";14062
1529;"Silver Iridescent Charm";276;"Kertzmann Ltd Inc";"Male";"Charm";24;"Just Because";"Sapphires";3;"Yes";"Handmade";"No";4505
1530;"Radiant Minimalist Bracelet";276;"Kertzmann Ltd Inc";"Male";"Bracelet";153;"Promotion";"Crystal";5;"Yes";"Machine";"No";1229
1531;"Water-Resistant Striking Exceptional Necklace";276;"Kertzmann Ltd Inc";"Male";"Necklace";795;"Promotion";"Tanzanites";4;"No";"Machine";"No";3792
1532;"Ornate Sexy Durable Anklet";276;"Kertzmann Ltd Inc";"Female";"Anklet";144;"Apology";"Titanium";14;"No";"Handmade";"Yes";26044
1533;"Rocker-Style Artisanal Artisan Locket";277;"Schowalter-Weissnat";"Female";"Locket";22;"Surgery";"Gold";10;"No";"Machine";"No";20642
1534;"Artisanal Rough-Cut Circlet";277;"Schowalter-Weissnat";"Male";"Circlet";571;"Birthday";"Silk";14;"Yes";"Handmade";"No";24632
1535;"Round-Cut Whimsical Waterproof Necklace";277;"Schowalter-Weissnat";"Male";"Necklace";804;"Just Because";"Turquoise";20;"No";"Machine";"Yes";17124
1536;"Waterproof Comfortable Pin";277;"Schowalter-Weissnat";"Male";"Pin";15;"Holiday";"Sterling Silver";7;"Yes";"Machine";"Yes";7986
1537;"Dainty Sophisticated Necklace";277;"Schowalter-Weissnat";"Female";"Necklace";644;"Holiday";"Aquamarines";2;"Yes";"Machine";"Yes";11872
1538;"Reliable Professional Cuff links";277;"Schowalter-Weissnat";"Male";"Cuff links";19;"Surgery";"Sterling Silver";7;"No";"Machine";"Yes";14868
1539;"Attention-Getting Decorative Hairpin";277;"Schowalter-Weissnat";"Female";"Hairpin";26;"Thank You";"Stainless Steel";1;"No";"Handmade";"No";19377
1540;"Radiant Princess-Cut Durable Hairpin";277;"Schowalter-Weissnat";"Male";"Hairpin";32;"Baby Shower";"Platinum";16;"Yes";"Machine";"Yes";7325
1541;"Radiant Large Hairpin";278;"Pfannerstill-Schowalter and Co";"Female";"Hairpin";44;"Engagement";"Tanzanites";20;"Yes";"Handmade";"Yes";10840
1542;"Waterproof Striking Coordinating Amulet";278;"Pfannerstill-Schowalter and Co";"Male";"Amulet";30;"Holiday";"Platinum";6;"No";"Handmade";"Yes";11216
1543;"Hand-Hammered Wrapped Charm";278;"Pfannerstill-Schowalter and Co";"Female";"Charm";33;"Baby Shower";"Silk";3;"No";"Handmade";"Yes";22377
1544;"Sophisticated Laser-Cut Marquise-Cut Anklet";278;"Pfannerstill-Schowalter and Co";"Female";"Anklet";186;"Graduation";"Colored Diamonds";3;"No";"Handmade";"Yes";24923
1545;"Gold-Filled Top-Of-The-Line Amulet";278;"Pfannerstill-Schowalter and Co";"Female";"Amulet";13;"Promotion";"White Gold";12;"Yes";"Handmade";"Yes";9286
1546;"Sparkling Professional Hairpin";278;"Pfannerstill-Schowalter and Co";"Female";"Hairpin";24;"Wedding";"Silk";11;"No";"Handmade";"Yes";25559
1547;"Beautiful Professional Glittering Amulet";278;"Pfannerstill-Schowalter and Co";"Male";"Amulet";39;"Surgery";"Lacquer";3;"No";"Handmade";"Yes";14302
1548;"Everyday Exciting Professional Circlet";278;"Pfannerstill-Schowalter and Co";"Female";"Circlet";540;"Graduation";"Sapphires";8;"Yes";"Machine";"No";12571
1549;"Engraved Sassy Circlet";278;"Pfannerstill-Schowalter and Co";"Male";"Circlet";512;"Apology";"Silk";19;"Yes";"Machine";"Yes";14634
1550;"Dangly Fancy Sleek Ring";278;"Pfannerstill-Schowalter and Co";"Female";"Ring";4;"Just Because";"Lacquer";14;"No";"Machine";"Yes";11184
1551;"Laser-Cut Whimsical Cool Circlet";279;"Zboncak and Gutkowski and Co";"Male";"Circlet";622;"Thank You";"Diamonds";2;"Yes";"Handmade";"Yes";3559
1552;"Waterproof Wear-Anywhere Casual Bracelet";279;"Zboncak and Gutkowski and Co";"Female";"Bracelet";164;"Birthday";"Sapphires";9;"Yes";"Handmade";"No";8627
1553;"Complex Metallic Locket";279;"Zboncak and Gutkowski and Co";"Female";"Locket";30;"Graduation";"Silk";1;"No";"Machine";"Yes";21317
1554;"Hammered Top-Of-The-Line Cuff links";279;"Zboncak and Gutkowski and Co";"Female";"Cuff links";42;"Just Because";"Onyx";10;"No";"Machine";"Yes";12653
1555;"Crackled Cool Cuff links";279;"Zboncak and Gutkowski and Co";"Female";"Cuff links";33;"Engagement";"Sterling Silver";5;"Yes";"Handmade";"Yes";17625
1556;"Hot Decorative Charm";279;"Zboncak and Gutkowski and Co";"Female";"Charm";33;"Holiday";"Sterling Silver";16;"Yes";"Handmade";"No";10490
1557;"Rocker-Style Chunky Bracelet";279;"Zboncak and Gutkowski and Co";"Male";"Bracelet";200;"Holiday";"Aquamarines";3;"Yes";"Handmade";"No";4695
1558;"Whimsical Mosaic Brooch";279;"Zboncak and Gutkowski and Co";"Male";"Brooch";21;"Birthday";"Colored Gemstones";2;"Yes";"Machine";"No";3072
1559;"Etched Carved Charm";279;"Zboncak and Gutkowski and Co";"Male";"Charm";34;"Thank You";"Sapphires";20;"Yes";"Handmade";"No";11054
1560;"Original Crackled Hairpin";279;"Zboncak and Gutkowski and Co";"Female";"Hairpin";48;"Baby Shower";"Crystal";13;"No";"Machine";"Yes";8924
1561;"Dainty Mosaic Locket";280;"Mosciski Ltd and Co";"Female";"Locket";18;"Anniversary";"Lacquer";4;"Yes";"Machine";"Yes";4410
1562;"Set Dangly Earrings";280;"Mosciski Ltd and Co";"Female";"Earrings";10;"Just Because";"Sterling Silver";9;"No";"Machine";"No";8763
1563;"Adjustable Precise Circlet";280;"Mosciski Ltd and Co";"Male";"Circlet";631;"Promotion";"Turquoise";9;"Yes";"Machine";"No";210
1564;"Detailed Snag-Free Keepsake Amulet";280;"Mosciski Ltd and Co";"Female";"Amulet";31;"Thank You";"Silk";6;"Yes";"Machine";"No";12855
1565;"Nickel-Free Round-Cut Anklet";280;"Mosciski Ltd and Co";"Male";"Anklet";200;"Thank You";"Sterling Silver";4;"Yes";"Handmade";"Yes";4285
1566;"Scratch-Resistant Carved Smooth Locket";280;"Mosciski Ltd and Co";"Male";"Locket";42;"Promotion";"Stainless Steel";4;"Yes";"Handmade";"Yes";1619
1567;"Round-Cut Cut-Out Etched Charm";280;"Mosciski Ltd and Co";"Male";"Charm";20;"Holiday";"Sterling Silver";17;"No";"Handmade";"No";5339
1568;"Graceful Nickel-Free Mosaic Amulet";280;"Mosciski Ltd and Co";"Male";"Amulet";22;"Wedding";"Tanzanites";4;"No";"Machine";"Yes";5173
1569;"Carved Dainty Necklace";280;"Mosciski Ltd and Co";"Female";"Necklace";542;"Apology";"Onyx";3;"No";"Machine";"Yes";12726
1570;"Silver Top-Of-The-Line Bracelet";281;"Armstrong Inc Ltd";"Female";"Bracelet";141;"Wedding";"Pearls";8;"No";"Handmade";"Yes";15624
1571;"Slip-On Bold Hairpin";281;"Armstrong Inc Ltd";"Male";"Hairpin";29;"Anniversary";"Silk";8;"No";"Machine";"Yes";24840
1572;"Hot Silver-Tone Dramatic Ring";281;"Armstrong Inc Ltd";"Male";"Ring";6;"Birthday";"Platinum";5;"No";"Handmade";"No";17747
1573;"Brilliant Wear-Anywhere Ring";281;"Armstrong Inc Ltd";"Female";"Ring";4;"Wedding";"Pearls";4;"Yes";"Handmade";"No";19948
1574;"Cutting-Edge Charming Tiny Bracelet";281;"Armstrong Inc Ltd";"Female";"Bracelet";127;"Engagement";"Silk";8;"No";"Machine";"No";20180
1575;"Engineered Gold-Filled Ornate Charm";281;"Armstrong Inc Ltd";"Male";"Charm";26;"Apology";"Gold";12;"No";"Machine";"No";18646
1576;"Comfy Polished Sleek Charm";281;"Armstrong Inc Ltd";"Female";"Charm";17;"Engagement";"Colored Diamonds";19;"No";"Machine";"Yes";14841
1577;"Preppy Large Genuine Armlet";281;"Armstrong Inc Ltd";"Female";"Armlet";173;"Wedding";"Crystal";6;"Yes";"Machine";"Yes";9407
1578;"Large Graceful Watch";281;"Armstrong Inc Ltd";"Female";"Watch";40;"Holiday";"Silk";13;"No";"Machine";"Yes";24912
1579;"Artisanal Bangle-Style Smooth Watch";282;"Baumbach LLC and Co";"Male";"Watch";38;"Just Because";"White Gold";11;"No";"Handmade";"Yes";9641
1580;"Suspended Genuine Trendsetting Anklet";282;"Baumbach LLC and Co";"Male";"Anklet";140;"Surgery";"Colored Diamonds";3;"Yes";"Machine";"No";6846
1581;"Reliable Durable Ring";282;"Baumbach LLC and Co";"Male";"Ring";6;"Wedding";"Colored Diamonds";4;"Yes";"Handmade";"No";3520
1582;"Keepsake Intricate Graceful Necklace";282;"Baumbach LLC and Co";"Male";"Necklace";578;"Holiday";"Colored Diamonds";13;"Yes";"Machine";"No";30
1583;"Dramatic Wardrobe-Friendly Circlet";282;"Baumbach LLC and Co";"Male";"Circlet";561;"Birthday";"Onyx";1;"No";"Handmade";"Yes";16418
1584;"Glittering Graceful Circlet";282;"Baumbach LLC and Co";"Male";"Circlet";576;"Baby Shower";"Pearls";4;"No";"Machine";"Yes";9916
1585;"Chic Smooth Rough-Cut Hairpin";282;"Baumbach LLC and Co";"Female";"Hairpin";30;"Anniversary";"Crystal";5;"Yes";"Handmade";"Yes";8755
1586;"Rugged Exciting Cuff links";282;"Baumbach LLC and Co";"Male";"Cuff links";15;"Wedding";"Stainless Steel";2;"Yes";"Handmade";"Yes";6062
1587;"Fine Artisan Etched Hairpin";282;"Baumbach LLC and Co";"Female";"Hairpin";33;"Engagement";"Crystal";17;"No";"Handmade";"Yes";24984
1588;"Sophisticated Flawless Belly chain";283;"Ratke Christiansen and Breitenberg";"Female";"Belly chain";530;"Wedding";"Crystal";10;"No";"Machine";"Yes";18458
1589;"Dapper One-Of-A-Kind Locket";284;"Walter-Fisher Inc";"Male";"Locket";40;"Holiday";"Rose Gold";6;"No";"Machine";"Yes";7232
1590;"Superior Gunmetal Charm";284;"Walter-Fisher Inc";"Male";"Charm";34;"Graduation";"White Gold";19;"No";"Machine";"Yes";4270
1591;"Hand-Carved Platinum Earrings";284;"Walter-Fisher Inc";"Female";"Earrings";8;"Birthday";"Pearls";18;"Yes";"Handmade";"No";11626
